,회사명,corp_eng_name,종목코드
100700,형지엘리트,HYUNGJI ELITE INC.,93240
100701,에피바이오텍,"Epi Biotech Co., Ltd.",446440
100718,현대자동차,HYUNDAI MOTOR CO,5380
100719,유비씨,"UVC Co., Ltd.",495810
100720,창대정밀,CHANGDAE Precision,368030
100721,디비금융스팩12호,"DB Finance No.12 Special Purpose Acquisition Co., Ltd.",477760
100748,리가켐바이오,LigaChem Biosciences Inc.,141080
100797,대주산업,Daejoo Inc.,3310
100813,바텍,"ValueAddedTechnologyCo.,Ltd.",43150
100814,인바디,"InBody Co., Ltd.",41830
100815,JW생명과학,JW LIFESCIENCE CORPORATION,234080
100816,GKL,"Grand Korea Leisure Co.,Ltd",114090
100817,펨토바이오메드,Femtobiomed Inc.,327610
100822,쌍방울,SBW,102280
100856,에이직랜드,"ASICLAND Co.,Ltd",445090
100874,지더블유바이텍,"GW Vitek CO.,LTD.",36180
100875,테라사이언스,"TERA SCIENCE Co.,LTD",73640
100876,교보17호스팩,Kyobo 17 Special Purpose Acquisition Company,489210
100924,신한제14호스팩,Shinhan 14th Special Purpose Acquisition Company,487360
100926,신흥,"SHINHUNG CO.,LTD",4080
100929,CJ씨푸드,CJ SEAFOOD CORPORATION,11150
100930,신도리코,"SINDOH CO.,LTD ",29530
100931,루멘스,"LUMENS CO., LTD.",38060
100932,한온시스템,Hanon Systems,18880
100933,투비소프트,"TOBESOFT Co., Ltd.",79970
100934,탑런토탈솔루션,"TOP RUN TOTAL SOLUTION CO.,LTD",336680
100936,아시아나항공,Asiana Airlines Inc.,20560
100937,에어부산,"Air Busan Co., Ltd",298690
100947,신라에스지,"SILLA SG CO., LTD.",25870
100948,LK삼양,"LK SAMYANG CO., LTD",225190
100961,이지케어텍,"ezCaretech Co., LTD",99750
100962,신한제15호스팩,Shinhan 15th Special Purpose Acquisition Company,487830
100969,교보12호기업인수목적,Kyobo 12 Special Purpose Acquisition Company,421800
100970,사이냅소프트,Synapsoft Corp.,466410
100971,하나34호스팩,Hana Thirty-four Special  Purpose Acquisition Company,484130
100972,명문제약,"MYUNGMOON PHARM CO.,LTD",17180
100987,에이티세미콘,"JHCOS Co., Ltd.",89530
101001,글로본,"GLOBON CO., LTD.",19660
101002,넥써쓰,"NEXUS Co., Ltd.",205500
101003,키움제6호기업인수목적,Kiwoom No. 6 Special Purpose Acquisition Company,413600
101028,테크엔,"TECHEN Co.,Ltd",308700
101053,한국전력공사,KOREA ELECTRIC POWER CORPORATION,15760
101074,케이씨씨,KCC Corporation,2380
101084,푸드나무,"FOODNAMOO, INC.",290720
101090,한국비티비,"BTB Korea Co.,Ltd",219750
101148,시프트업,SHIFT UP Corporation.,462870
101152,한국특강,"KOREA STEEL CO.,LTD",7280
101153,창해에탄올,"Changhae Ethanol Co., Ltd.",4650
101154,세아제강지주,SeAH Steel Holdings Corporation,3030
101155,나이스정보통신,NICE INFORMATION & TELECOMMUNICATION INC.,36800
101156,KX하이텍,"KX HITECH CO.,LTD",52900
101221,신한카드,"Shinhan Card Co.,Ltd",32710
101223,녹십자엠에스,Green Cross Medical Science Corporation,142280
101224,자이에스앤디,Xi S&D Inc.,317400
101225,신성에스티,"Shinsung ST Co., Ltd.",416180
101226,HD현대마린솔루션,"HD Hyundai Marine Solution Co., Ltd",443060
101227,옵투스제약,"OPTUS Pharmaceutical Co., Ltd.",131030
101228,HD현대일렉트릭,"HD HYUNDAI ELECTRIC CO.,LTD",267260
101229,파마리서치,"PharmaResearch Co., Ltd.",214450
101230,제일약품,"JEIL PHARMACEUTICAL CO.,LTD",271980
101231,지씨셀,GC CELL CORPORATION,144510
101232,SK아이이테크놀로지,"SK ie technology Co., Ltd.",361610
101233,엔에프씨,NFC Corporation,265740
101234,솔브레인,"Soulbrain Co., Ltd.",357780
101236,에코바이브,"EcoVive Co., Ltd.",15540
101256,HLB글로벌,"HLB GLOBAL Co., Ltd.",3580
101283,성호전자,SUNGHO ELECTRONICS CORP.,43260
101287,어스앤에어로스페이스,Earth & Aerospace Manufacturing Ind. Co. Ltd,263540
101288,서연탑메탈,"SEOYON TOPMETAL CO., LTD.",19770
101289,에스넷,S NET SYSTEMS.INC,38680
101290,에이엘티,"ALT Co.,Ltd.",172670
101291,큐라티스,Quratis Inc.,348080
101323,한화오션,"Hanwha Ocean Co., Ltd.",42660
101324,팜스코,FARMSCO,36580
101325,소프트캠프,"SOFTCAMP CO., LTD",258790
101326,루미르,Lumir Inc.,474170
101335,스타플렉스,"STARFLEX CO., LTD",115570
101336,모나용평,"MONA YONGPYONG CO.,LTD ",70960
101337,케이비제21호기업인수목적,"KB No.21 Special Purpose Acquisition Company Co., Ltd.",424140
101338,피아이이,"PIE CO., LTD.",452450
101343,와이즈넛,"WISEnut, INC.",96250
101344,LG씨엔에스,"LG CNS Co., Ltd.",64400
101345,동국S&C,DONGKUK STRUCTURES & CONSTRUCTION COMPANY LIMITED,100130
101346,휴비스,HUVIS CORPORATION,79980
101347,케이씨티,Korea Computer Terminal Inc.,89150
101348,현대오토에버,HYUNDAI AUTOEVER CORPORATION.,307950
101349,동아엘텍,"DONGAELTEKCo.,Ltd",88130
101350,세이브존I&C,SAVEZONE I&C Corp.,67830
101351,픽셀플러스,"Pixelplus. Co., Ltd.",87600
101352,HD현대중공업,"HD HYUNDAI HEAVY INDUSTRIES CO.,LTD.",329180
101353,엑시콘,"Exicon Co., Ltd.",92870
101354,케이사인,"KSIGN CO., Ltd.",192250
101355,쎄노텍,"CENOTEC Co., Ltd",222420
101356,신시웨이,"SINSIWAY CO., LTD.",290560
101357,하나32호스팩,Hana 32 Special Purpose Acquistion Company,475240
101401,삐아,"BBIA.CO.,LTD.",451250
101417,윙스풋,WING'S FOOT INC.,335870
101420,알티캐스트,Alticast Corporation,85810
101454,계룡건설산업,"KYE-RYONG CONSTRUCTION INDUSTRIAL CO.,LTD",13580
101455,엠젠솔루션,"MGEN SOLUTIONS CO., LTD.",32790
101456,NH올원리츠,"NH All-One REIT Co., Ltd.",400760
101457,드래곤플라이,"Dragonfly GF Co., Ltd.",30350
101458,수성웹툰,"Soosung Webtoon co., Ltd.",84180
101459,백금T&A,BG T&A Co.,46310
101460,에스비비테크,"SBB TECH Co., Ltd.",389500
101463,비디아이,"BDI Co., LTD.",148140
101466,SGC에너지,"SGC Energy Co.,Ltd.",5090
101467,TP,TP Inc.,7980
101482,NICE평가정보,"NICE Information Service Co., Ltd.",30190
101483,에이텍,"ATEC CO.,Ltd",45660
101484,켐트로닉스,"CHEMTRONICSCo.,Ltd.",89010
101485,이노벡스,INNOVEX Company Limited ,279060
101486,인카금융서비스,"INCAR FINANCIAL SERVICE Co.,Ltd.",211050
101487,휴온스,"HUONS CO., LTD.",243070
101488,매일유업,"Maeil Dairies Co., Ltd.",267980
101489,엔시스,"Nsys Co., Ltd.",333620
101490,모코엠시스,"MOCOMSYS, Inc.",333050
101491,비아이매트릭스,"BI MATRIX Co., Ltd.",413640
101492,M83,"M eighty-three Co.,Ltd.",476080
101493,국민은행,KOOKMIN BANK,60000
101494,에스지헬스케어,"SGHEALTHCARE CO.,LTD.",398120
101522,인트론바이오,"iNtRON Biotechnology, Inc.",48530
101523,중앙백신,CHOONG ANG VACCINE LABORATORY,72020
101524,펩트론,"Peptron, Inc.",87010
101525,메디포스트,"MEDIPOSTCO.,LTD.",78160
101531,씨에스베어링,"CS BEARING Co., Ltd.",297090
101532,씨에스윈드,CS Wind Corporation,112610
101540,세종메디칼,"SEJONG MEDICAL Co.Ltd.,",258830
101547,삼성기업인수목적6호,SAMSUNG SPECIAL PURPOSE ACQUISITION 6 COMPANY,425290
101649,크리스에프앤씨,"Creas F&C Co., Ltd",110790
101650,율호,"Yulho Co., LTD.",72770
101651,FSN,"FSN Co., Ltd.",214270
101676,삼표시멘트,"SAMPYO Cement Co., Ltd.",38500
101689,피앤에스미캐닉스,"P&S Mechanics Co., Ltd.",460940
101690,KTis,ktis Corporation,58860
101730,그린생명과학,"GREEN LIFESCIENCE CO., LTD.",114450
101731,메디톡스,Medy-Tox Inc.,86900
101732,삼성바이오로직스,"SAMSUNG BIOLOGICS CO.,LTD.",207940
101733,테고사이언스,"Tego Science, Inc.",191420
101734,엔케이맥스,"NKMAX Co., Ltd.",182400
101735,유틸렉스,"Eutilex Co.,Ltd.",263050
101736,셀레믹스,"Celemics, Inc.",331920
101737,SK바이오사이언스,"SK Bioscience Co.,Ltd",302440
101738,계양전기,"KEYANG ELECTRIC MACHINERY CO.,LTD",12200
101739,나라엠앤디,"NARA MOLD AND DIE CO., LTD.",51490
101740,에이테크솔루션,"A-Tech Solution CO., LTD.",71670
101762,디어유,"DEAR U Co.,Ltd.",376300
101786,이건산업,EAGON INDUSTRIAL LTD,8250
101787,SGC E&C,"SGC E&C Co., Ltd.",16250
101795,콜마홀딩스,"KOLMAR HOLDINGS CO.,LTD.",24720
101796,주성코퍼레이션,JOOSUNG CORPORATION,109070
101797,아리온테크놀로지,ARIONTECHNOLOGYINC.,58220
101798,케이비제22호기업인수목적,KB No.22 Special Purpose Acquisition Company,436530
101831,셀리버리,"Cellivery Therapeutics, Inc.",268600
101833,국영지앤엠,KUK YOUNG G M,6050
101834,엘에스일렉트릭,"LS ELECTRIC CO., LTD",10120
101835,원일특강,WonilSpecialSteel,12620
101836,휴니드테크놀러지스,HUNEED TECHNOLOGIES,5870
101837,SM C&C,"SM Culture & Contents Co., Ltd.",48550
101845,엔에스이엔엠,"NS ENM Co.,Ltd.",78860
101871,엘앤케이바이오,"L&K BIOMED CO., LTD.",156100
101884,제이시스메디칼,Jeisys Medical Inc.,287410
101886,하이퍼코퍼레이션,Hyper Corporation Inc.,65650
101888,코스온,"COSON Co., Ltd.",69110
101896,대한전선,"TAIHAN ELECTRIC WIRE CO.,LTD",1440
101903,다이나믹디자인,"Dynamic Design Co., LTD.",145210
101904,모델솔루션,"Model Solution Co., Ltd.",417970
101905,지아이텍,"G.I.Tech Co.,Ltd.",382480
101906,KR모터스,"KR MOTORS CO., LTD",40
101907,하이비젼시스템,HyVISION SYSTEM.INC,126700
101922,유신,Yooshin Engineering Corporation,54930
101923,이엔플러스,"ENPLUS CO., LTD",74610
101924,초록뱀미디어,"CHOROKBAEM MEDIA CO.,LTD.",47820
101925,디와이피엔에프,"DYPNF CO.,LTD",104460
101926,티엔엔터테인먼트,"TN entertainment Co., Ltd.",131100
101927,한양디지텍,"HANYANG DIGITECH CO.,LTD.",78350
101957,남성,NAMSUNG CORPORATION,4270
101965,카티스,CATIS INC.,140430
102012,국일신동,"KUKIL METAL CO., LTD",60480
102013,롯데칠성음료,"LOTTE CHILSUNG BEVERAGE CO.,LTD",5300
102014,유비케어,"UBCARE CO., LTD.",32620
102015,삼성전자,"SAMSUNG ELECTRONICS CO,.LTD",5930
102016,오공,OKONG Corporation,45060
102017,한화에어로스페이스,"HANWHA AEROSPACE CO., LTD.",12450
102018,LS마린솔루션,"LS Marine Solution Co., Ltd.",60370
102019,삼호개발,SAMHO DEVELOPMENT CO,10960
102020,희림,Heerim Architects & Planners,37440
102021,롯데케미칼,LOTTE CHEMICAL CORPORATION,11170
102022,현대바이오,"HYUNDAI BIOSCIENCE CO., LTD.",48410
102023,모나리자,"MONALISA CO.,LTD",12690
102024,에프앤가이드,FnGuide Inc.,64850
102025,LG유플러스,LG Uplus Corp,32640
102026,머큐리,MERCURY CORPORATION,100590
102027,신세계푸드,SHINSEGAE FOOD Inc.,31440
102028,웰크론한텍,"WELCRON HANTEC CO.,LTD.",76080
102029,CJ CGV,"CJ CGV CO.,LTD.",79160
102030,타이거일렉,"TIGER ELEC CO.,LTD.",219130
102031,아이스크림미디어,"i-Scream Media CO., LTD.",461300
102032,뉴온,"NUON CO., LTD.",123840
102033,워트,"WOT.CO.,LTD.",396470
102034,NPX,NPX Inc.,222160
102035,바이젠셀,ViGenCell Inc.,308080
102036,RF머트리얼즈,"RF Materials Co., Ltd.",327260
102037,무궁화인포메이션테크놀로지,"MUGUNGHWA INFORMATION TECHNOLOGY CO., LTD.",38340
102038,케이비제26호기업인수목적,KB No.26 Special Purpose Acquisition Company,458320
102039,우양에이치씨,"WOOYANG HC CO.,LTD.",101970
102047,우전,"WOOJEON CO., LTD.",52270
102063,한미반도체,"HANMI Semiconductor CO., LTD.",42700
102088,전진건설로봇,"JUNJIN CONSTRUCTION & ROBOT CO., LTD.",79900
102109,아모센스,"Amosense Co., Ltd.",357580
102128,동국산업,DONGKUK INDUSTRIES COMPANY,5160
102136,스틱인베스트먼트,"STIC Investments, Inc.",26890
102138,에코프로비엠,"ECOPRO BM CO.,LTD.",247540
102159,피제이메탈,"PJ METAL CO., LTD",128660
102193,국도화학,"KUKDO CHEMICAL CO.,LTD",7690
102194,캔버스엔,"CANVAS N Co.,Ltd.",210120
102195,딥노이드,DEEPNOID Inc.,315640
102204,삼영이엔씨,"Samyung ENC Co., Ltd.",65570
102221,일진디스플,"ILJIN DISPLAY CO.,LTD.",20760
102228,대원제약,"DAEWON PHARMACEUTICAL CO.,LTD",3220
102267,에코캡,"ECOCAB CO., LTD.",128540
102268,네오오토,"NEOOTO CO.,LTD.",212560
102269,지란지교시큐리티,"Jiransecurity Co., Ltd.",208350
102270,RFHIC,RFHIC CORPORATION,218410
102271,심텍,"SIMMTECH Co., Ltd.",222800
102272,샘씨엔에스,"SEMCNS Co., Ltd.",252990
102273,셀바이오휴먼텍,"Cell Bio Human Tech Co., Ltd",318160
102274,크라우드웍스,"CrowdWorks, Inc.",355390
102275,에이에스텍,"ASTech  Co., Ltd.",453860
102297,조선내화,"Chosun Refractories Co., Ltd.",462520
102301,금호타이어,"KUMHO TIRE CO., INC.",73240
102325,ES큐브,"ES CUBE CO., LTD.",50120
102326,뱅크웨어글로벌,"Bankware Global Co., Ltd.",199480
102357,선진뷰티사이언스,"SUNJIN BEAUTY SCIENCE CO., LTD.",86710
102358,티에스아이,"TSI Co., Ltd.",277880
102359,이엔셀,"ENCell Co., Ltd.",456070
102360,모티브링크,"MOTIVELINK CO.,LTD",463480
102371,에코프로머티,"ECOPRO MATERIALS CO., LTD.",450080
102379,CJ대한통운,CJ Logistics Corporation ,120
102380,한양이엔지,"HANYANG ENG CO.,LTD",45100
102381,SK증권,"SK SECURITIES CO.,LTD",1510
102382,빅텍,"VICTEK. Co., Ltd.",65450
102383,로보스타,"Robostar Co.,Ltd.",90360
102384,하나머티리얼즈,Hana Materials Inc.,166090
102402,파워풀엑스,"Power Fulx Co., Ltd.",266870
102403,아이에스티이,"ISTE Co.,Ltd.",212710
102414,생고뱅코리아홀딩스,"Saint-Gobain Korea Holdings Co., Ltd.",2000
102421,KB제31호스팩,KB No.31 Special Purpose Acquisition Company,492220
102422,이브이파킹서비스,"EVPS Co., Ltd.",419700
102423,세아메카닉스,"SeA Mechanics Co., LTD",396300
102424,대우건설,"DAEWOO ENGINEERING & CONSTRUCTION CO.,LTD",47040
102426,에이엠시지,"AMCG Co., Ltd.",495900
102427,한화플러스제3호기업인수목적,Hanwha Plus No 3 Special Purpose Acquisition Company,430460
102431,클로봇,"CLOBOT Co., Ltd.",466100
102433,이오플로우,"EOFlow Co., Ltd.",294090
102435,현대홈쇼핑,HYUNDAI HOME SHOPPING NETWORK CORPORATION,57050
102467,에스퓨얼셀,"S-Fuelcell Co., Ltd.",288620
102470,디비금융제13호스팩,"DB Finance No.13 Special Purpose Acquisition Co., Ltd.",489730
102471,현대사료,HYUNDAI FEED Inc.,16790
102474,한국제12호스팩,"Korea No.12 Special Purpose Acquisition Co., LTD.",458610
102490,고스트스튜디오,"GHOST STUDIO CO., LTD.",950190
102491,상지건설,"Sangji Construction, Inc.",42940
102492,메타케어,"METACARE Co., Ltd.",118000
102528,참엔지니어링,"Charm Engineering Co.,Ltd.",9310
102535,이즈미디어,"isMedia Co., Ltd",181340
102559,LIG넥스원,"LIG Nex1 Co., Ltd.",79550
102560,효성중공업,Hyosung Heavy Industries Corporation,298040
102561,글로벌에스엠,Global SM Tech Limited,900070
102562,LG에너지솔루션,"LG ENERGY SOLUTION, LTD.",373220
102563,IBKS제21호스팩,IBKS No.21 Special Purpose Acquisition Company,442770
102564,IBKS제22호스팩,IBKS No.22 Special Purpose Acquisition Company,448760
102574,해성에어로보틱스,"Haisung Aero-Robotics Co., Ltd.",59270
102575,그린리소스,"Green Resource Co.,Ltd",402490
102576,신한제8호기업인수목적,Shinhan 8th Special Purpose Acquisition Company,393360
102577,제일엠앤에스,"JEIL M&S CO., LTD",412540
102588,딜리,"DILLI ILLUSTRATE INC.,",131180
102607,대웅,"DAEWOONG CO.,LTD",3090
102678,에스케이브로드밴드,"SK Broadband Co., Ltd.",33630
102698,인성정보,"INSUNG INFORMATION CO., LTD",33230
102699,이큐셀,"EQUIPMENTS CELL CO.,LTD",160600
102700,애닉,Anic Inc.,299910
102734,DH오토웨어,"DHAUTOWARE Co., LTD",25440
102735,엠에스오토텍,"MS AUTOTECH COMPANY, LIMITED",123040
102736,팡스카이,"PangSky Co., Ltd.",266350
102746,비케이홀딩스,"BK Holdings CO.,LTD.",50090
102756,동진쎄미켐,"DONGJIN SEMICHEM CO., LTD.",5290
102783,에스에프에이,SFA Engineering Corporation,56190
102787,한울반도체,"HanWool Semiconductor, Inc.",320000
102788,에이치이엠파마,HEM Pharma Inc.,376270
102789,옵티코어,OptiCore Inc.,380540
102812,한전기술,"KEPCO Engineering & Construction Company, Inc",52690
102813,윈스테크넷,"WINS Technet Co., Ltd",136540
102844,국보,"KUKBO Co.,LTD",1140
102845,알톤,"Alton Co.,Ltd.",123750
102850,평화홀딩스,"Pyung Hwa Holdings Co.,Ltd.",10770
102851,하이드로리튬,Hydro Lithium Inc,101670
102857,케이티앤지,KT&G Corporation,33780
102858,네패스,NEPES Corporation,33640
102859,카카오,Kakao Corp.,35720
102860,엔씨소프트,NCsoft Corporation,36570
102861,케이티스카이라이프,"KT Skylife Co.,Ltd.",53210
102862,오르비텍,"Orbitech Co., Ltd.",46120
102863,한세엠케이,"HANSAEMK CO.,LTD.",69640
102864,이닉스,INICS Corporation,452400
102865,종근당바이오,CKD Bio Corp.,63160
102866,대웅제약,DAEWOONG PHARMA,69620
102874,팬엔터테인먼트,"PANENTERTAINMENTCO.,LTD.",68050
102889,하나마이크론,HanaMicronInc.,67310
102898,SK네트웍스,SKNetworksCompanyLimited,1740
102899,알파녹스,"Alphanox Co.,Ltd.",43100
102900,HS효성,HS HYOSUNG Corporation,487570
102906,피에스텍,"PS Tec. Co., Ltd.",2230
102908,엔피,NP Inc.,291230
102909,아이씨에이치,"ICH Co., Ltd.",368600
102910,인벤티지랩,Inventage Lab Inc.,389470
102911,코닉오토메이션,Kornic Automation Co.Ltd.,391710
102912,유안타제16호스팩,Yuanta 16 SPECIAL PURPOSE ACQUISITION COMPANY,474490
102924,쌍용건설,"Ssangyong Engineering & Construction Co., Ltd. ",12650
102944,스튜디오에스,"Studio S Co., Ltd.",46140
102958,POSCO홀딩스,POSCO Holdings Inc.,5490
102959,롯데정밀화학,"LOTTE Fine Chemical Co., Ltd.",4000
102960,신세계인터내셔날,SHINSEGAE INTERNATIONAL Inc.,31430
102961,동일고무벨트,"DRB Industrial Co.,Ltd",163560
102992,유라클,URACLE. Co. Ltd,88340
103024,농심,"NONGSHIM CO.,LTD",4370
103071,교촌에프앤비,"KYOCHON FOOD&BEVERAGE CO., LTD.",339770
103072,동양고속,DONGYANG EXPRESS CORP.,84670
103073,모다이노칩,"Moda-InnoChips Co., Ltd.",80420
103074,에이플러스에셋,"A Plus Asset Advisor Co., Ltd.",244920
103075,이마트,E-MART Inc.,139480
103081,넥스트바이오메디컬,"NEXTBIOMEDICAL Co., Ltd.",389650
103084,플랜텍,"PLANTEC Co.,Ltd",51310
103092,한화시스템,"HANWHA SYSTEMS Co., Ltd.",272210
103096,씨메스,CMES Inc.,475400
103132,씨아이에스,Creative & Innovative System Corporation,222080
103133,케이디켐,"KDCHEM CO., LTD.",221980
103146,폴라리스우노,"POLARIS UNO, Inc.",114630
103169,홈캐스트,"homecast CO., LTD.",64240
103182,신세계건설,"Shinsegae Engineering & Construction C.,Ltd.",34300
103183,케이엔알시스템,KNR SYSTEMS Inc.,199430
103184,파인텍,"FINETEK CO., LTD.",131760
103206,코리안리,Korean Reinsurance Company,3690
103207,비츠로테크,"Vitzro Tech Co.,LTD.",42370
103208,F&F 홀딩스,"F&F Holdings Co., Ltd.",7700
103209,KZ정밀,KZ Precision Corporation,36560
103210,팬스타엔터프라이즈,"Panstar Enterprise Co., Ltd.",54300
103211,신세계I&C,SHINSEGAE INFORMATION & COMMUNICATION Inc.,35510
103212,탑코미디어,"Topco Media Co.,Ltd.",134580
103213,F&F,"F&F CO.,Ltd",383220
103221,KB발해인프라,KB Balhae Infrastructure Fund,415640
103222,RF시스템즈,"RF Systems Co., Ltd.",474610
103233,INVENI,"INVENI Co., Ltd.",15360
103234,대한뉴팜,"Daehan Nupharm Co.,Ltd.",54670
103235,알파칩스,"Alphachips, Inc.",117670
103238,동국씨엠,"DONGKUK COATED METAL Co., Ltd.",460850
103246,엠앤씨솔루션,"MNC Solution Co., Ltd",484870
103248,오늘이엔엠,"ONEUL E&M co.,Ltd",192410
103249,아이비젼웍스,"IVISIONWORKS CO.,LTD.",469750
103250,엘비루셈,"LB Lusem Co., Ltd.",376190
103256,소노스퀘어,"SONO SQUARE CO.,LTD.",7720
103257,SB성보,"SBSUNGBO Co., Ltd.",3080
103258,유니켐,"UNICHEM CO.,LTD",11330
103259,씨씨에스,"KOREA CABLE T.V CHUNG-BUK SYSTEM CO., LTD.",66790
103260,골프존홀딩스,"GOLFZON HOLDINGS Co., Ltd.",121440
103261,나노실리칸첨단소재,"NanoSilikhan Advanced Materials Co., Ltd.",286750
103262,젝시믹스,XEXYMIX Corporation,337930
103284,삼미금속,"Sammi Metal Products Co., Ltd.",12210
103285,애니메디솔루션,anymedi Inc.,390110
103286,에스케이씨에스,"SKCS CO.,LTD.",224020
103287,지놈앤컴퍼니,Genome&Company,314130
103288,현대무벡스,"HYUNDAI MOVEX Co., Ltd.",319400
103289,네패스아크,Nepes Ark Corporation,330860
103290,범한퓨얼셀,"Bumhan Fuel Cell Co.,Ltd.",382900
103301,에이치엔에스하이텍,H&SHigh Tech Corp.,44990
103302,웨이비스,Wavice Inc.,289930
103346,인스코비,"Inscobee, Inc",6490
103427,SUN&L,"SUN&L CO.,LTD",2820
103430,엔켐,"Enchem Co., Ltd.",348370
103491,대신밸런스제18호스팩,Daishin Balance No.18 Special Purpose Acquisition Company,478780
